call_id,topic,tone,customer_text
CALL20250915-1671,card_block_unblock,polite,"Mr. Sharma: My card ending 5706 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. Keep it short and specific. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1672,insurance_claim_status,harsh,"Ms. Chawla: I submitted an insurance claim 27-Aug-2025 with reference CLM8399316. What’s the status and next steps? This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. Pls share steps & TAT. Email also ok."
CALL20250915-1673,card_block_unblock,frustrated,Ms. Menon: My card ending 7500 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 18-Jul-2025.
CALL20250915-1674,policy_cancellation,polite,"Mr. Gupta: I want to cancel my policy POL34984915 and understand the refund rules. Tell me the procedure and timelines. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Keep it short and specific. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1675,policy_renewal,polite,"Ms. Raina: My policy POL96623500 is due for renewal next week. Explain renewal steps and if any grace period applies. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 05-Sep-2025."
CALL20250915-1676,card_activation,harsh,"Mrs. Rao: My new credit card ending 7774 arrived. Please instruct me on activation and initial PIN setup. If app activation is possible, I prefer that. Otherwise, share the IVR steps. Do not send scripted replies; address the issue directly. This is ridiculous and far below service standards. Provide the exact steps and any reference numbers. I prefer communication by SMS for quick updates."
CALL20250915-1677,insurance_claim_status,harsh,"Ms. Das: I submitted an insurance claim 13-Sep-2025 with reference CLM1134745. What’s the status and next steps? This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 11-Sep-2025."
CALL20250915-1678,policy_cancellation,polite,Ms. Raina: I want to cancel my policy POL07210682 and understand the refund rules. Tell me the procedure and timelines. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1679,policy_renewal,polite,Mr. Reddy: My policy POL14198264 is due for renewal next week. Explain renewal steps and if any grace period applies. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1680,insurance_claim_status,polite,Mr. Iyer: I submitted an insurance claim 28-Aug-2025 with reference CLM1633026. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers. My email on record is verified; last update was on 12-Sep-2025.
CALL20250915-1681,insurance_new_policy,frustrated,"Mr. Banerjee: I’m considering a term insurance plan for ₹25000 sum assured. Share options, premium, and riders. This delay is causing issues for my plans. Pls expedite and keep me posted. Pls share steps & TAT. Email also ok."
CALL20250915-1682,policy_cancellation,frustrated,Ms. Das: I want to cancel my policy POL74698577 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. Provide the exact steps and any reference numbers. I prefer communication by SMS for quick updates.
CALL20250915-1683,loan_inquiry,neutral,"Mr. Reddy: I’m exploring a personal loan around ₹75000. What would be the interest rate, EMI, and tenure options? Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Kindly confirm by email and SMS."
CALL20250915-1684,account_closing,neutral,"Mr. Verma: I’d like to close my savings account ending 5882. Tell me the exact process and any charges involved. Please share the exact steps and any documents required. Kindly confirm the figures and timelines. Keep it short and specific. If needed, I can visit the branch on 11-Sep-2025."
CALL20250915-1685,insurance_new_policy,polite,"Ms. Chawla: I’m considering a term insurance plan for ₹450000 sum assured. Share options, premium, and riders. I’d like accidental and critical illness riders if available; also indicate medical check-up requirements. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Provide the exact steps and any reference numbers. Please share a ticket number for reference."
CALL20250915-1686,card_block_unblock,frustrated,Mr. Pillai: My card ending 4359 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls expedite and keep me posted. This delay is causing issues for my plans. Pls share steps & TAT. Email also ok.
CALL20250915-1687,account_closing,neutral,Mr. Sharma: I’d like to close my savings account ending 2389. Tell me the exact process and any charges involved. Kindly confirm the figures and timelines. I need the details so I can decide. Keep it short and specific.
CALL20250915-1688,loan_approval_status,harsh,"Ms. Kaur: I filed a loan application 13-Sep-2025 with ID APP621596. What is the current approval status and expected timeline? If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. Kindly confirm by email and SMS."
CALL20250915-1689,insurance_claim_status,harsh,"Mr. Singh: I submitted an insurance claim 21-Aug-2025 with reference CLM6715943. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. Provide the exact steps and any reference numbers. I prefer communication by SMS for quick updates."
CALL20250915-1690,loan_approval_status,frustrated,Mr. Pillai: I filed a loan application 31-Aug-2025 with ID APP641670. What is the current approval status and expected timeline? I have been waiting longer than expected and it’s inconvenient. This delay is causing issues for my plans. Pls share steps & TAT. Email also ok.
CALL20250915-1691,card_activation,harsh,Ms. Das: My new credit card ending 3882 arrived. Please instruct me on activation and initial PIN setup. Do not send scripted replies; address the issue directly. This is ridiculous and far below service standards. Keep it short and specific. I prefer communication by SMS for quick updates.
CALL20250915-1692,policy_renewal,harsh,"Mr. Banerjee: My policy POL88547513 is due for renewal next week. Explain renewal steps and if any grace period applies. Please confirm no-claim bonus continuity and total premium payable if renewed within grace. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Provide the exact steps and any reference numbers. My registered mobile ends with 8416."
CALL20250915-1693,policy_renewal,frustrated,Mr. Banerjee: My policy POL89885900 is due for renewal next week. Explain renewal steps and if any grace period applies. I have been waiting longer than expected and it’s inconvenient. Please expedite and keep me posted. Keep it short and specific. Please share a ticket number for reference.
CALL20250915-1694,insurance_claim_status,neutral,Ms. Patel: I submitted an insurance claim 04-Sep-2025 with reference CLM2047914. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Provide the exact steps and any reference numbers.
CALL20250915-1695,loan_inquiry,aggressive,"Ms. Patel: I’m exploring a personal loan around ₹50000. What would be the interest rate, EMI, and tenure options? My monthly budget for EMI is about ₹1675, and I’m fine with a tenure up to 60 months. I’ve repeated this multiple times; I want action now. Stop pushing generic updates and fix it. Provide the exact steps and any reference numbers."
CALL20250915-1696,card_activation,polite,Ms. Raina: My new credit card ending 9057 arrived. Please instruct me on activation and initial PIN setup. Thanks in advance for your support. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS.
CALL20250915-1697,loan_closure,neutral,Ms. Roy: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Please share the exact steps and any documents required. Kindly confirm the figures and timelines. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1698,insurance_new_policy,neutral,"Ms. Chawla: I’m considering a term insurance plan for ₹450000 sum assured. Share options, premium, and riders. Please share the exact steps and any documents required. I need the details so I can decide. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT."
CALL20250915-1699,loan_closure,frustrated,Mr. Reddy: I want to close my loan and obtain the NOC. Pls confirm the foreclosure amount today and the steps to finish closure. I have been waiting longer than expected and it’s inconvenient. Pls expedite and keep me posted. Pls share steps & TAT. Email also ok. I prefer communication by SMS for quick updates.
CALL20250915-1700,loan_closure,harsh,"Ms. Menon: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Do not send scripted replies; address the issue directly. If it isn’t resolved, I will escalate a formal complaint. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT."
CALL20250915-1701,loan_closure,harsh,"Mr. Banerjee: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Do not send scripted replies; address the issue directly. If it isn’t resolved, I will escalate a formal complaint. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 07-Sep-2025."
CALL20250915-1702,loan_approval_status,polite,Mr. Pillai: I filed a loan application 14-Sep-2025 with ID APP491461. What is the current approval status and expected timeline? Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My registered mobile ends with 0361.
CALL20250915-1703,insurance_claim_status,harsh,"Mrs. Rao: I submitted an insurance claim 14-Sep-2025 with reference CLM7135073. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. Provide the exact steps and any reference numbers."
CALL20250915-1704,card_activation,neutral,Mrs. Rao: My new credit card ending 3583 arrived. Please instruct me on activation and initial PIN setup. Please share the exact steps and any documents required. I need the details so I can decide. Keep it short and specific. My email on record is verified; last update was on 20-Jul-2025.
CALL20250915-1705,insurance_new_policy,polite,"Mr. Khan: I’m considering a term insurance plan for ₹450000 sum assured. Share options, premium, and riders. I’d like accidental and critical illness riders if available; also indicate medical check-up requirements. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers. Please share a ticket number for reference."
CALL20250915-1706,loan_inquiry,polite,"Mr. Khan: I’m exploring a personal loan around ₹75000. What would be the interest rate, EMI, and tenure options? Thanks in advance for your support. Kindly guide me through the process and email a summary as well. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. I prefer communication by SMS for quick updates."
CALL20250915-1707,loan_approval_status,neutral,Ms. Kaur: I filed a loan application 12-Sep-2025 with ID APP218595. What is the current approval status and expected timeline? I need the details so I can decide. Kindly confirm the figures and timelines. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 10-Sep-2025.
CALL20250915-1708,insurance_claim_status,neutral,Mr. Khan: I submitted an insurance claim 22-Aug-2025 with reference CLM1057349. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. I need the details so I can decide. Kindly confirm the figures and timelines. Provide the exact steps and any reference numbers.
CALL20250915-1709,loan_inquiry,neutral,"Mr. Verma: I’m exploring a personal loan around ₹15000. What would be the interest rate, EMI, and tenure options? Please share the exact steps and any documents required. I need the details so I can decide. Keep it short and specific. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1710,policy_cancellation,frustrated,Mr. Iyer: I want to cancel my policy POL53020478 and understand the refund rules. Tell me the procedure and timelines. Please expedite and keep me posted. This delay is causing issues for my plans. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. I prefer communication by SMS for quick updates.
CALL20250915-1711,card_block_unblock,neutral,"Ms. Nair: My card ending 0628 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls share the exact steps and any documents required. Pls confirm the figures and timelines. Pls share steps & TAT. Email also ok. If needed, I can visit the branch on 13-Sep-2025."
CALL20250915-1712,policy_renewal,neutral,Ms. Patel: My policy POL59687790 is due for renewal next week. Explain renewal steps and if any grace period applies. I need the details so I can decide. Please share the exact steps and any documents required. Kindly confirm by email and SMS.
CALL20250915-1713,loan_closure,aggressive,"Mrs. Rao: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. My monthly budget for EMI is about ₹1675, and I’m fine with a tenure up to 12 months. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Provide the exact steps and any reference numbers. My email on record is verified; last update was on 22-Jul-2025."
CALL20250915-1714,account_closing,neutral,Ms. Menon: I’d like to close my savings account ending 9603. Tell me the exact process and any charges involved. I need the details so I can decide. Pls confirm the figures and timelines. Pls share steps & TAT. Email also ok. I prefer communication by SMS for quick updates.
CALL20250915-1715,account_closing,frustrated,Ms. Nair: I’d like to close my savings account ending 2963. Tell me the exact process and any charges involved. There are no active auto-debits that I know of; kindly verify and let me know if I must visit a branch. This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. Provide the exact steps and any reference numbers. My registered mobile ends with 7235.
CALL20250915-1716,insurance_claim_status,frustrated,"Ms. Chawla: I submitted an insurance claim 21-Aug-2025 with reference CLM4525855. What’s the status and next steps? I have been waiting longer than expected and it’s inconvenient. This delay is causing issues for my plans. Kindly confirm by email and SMS. If needed, I can visit the branch on 14-Sep-2025."
CALL20250915-1717,loan_inquiry,polite,"Mr. Verma: I’m exploring a personal loan around ₹250000. What would be the interest rate, EMI, and tenure options? Pls guide me through the process and email a summary as well. Thanks in advance for your support. Pls share steps & TAT. Email also ok. Please share a ticket number for reference."
CALL20250915-1718,card_activation,frustrated,Mr. Verma: My new credit card ending 2316 arrived. Please instruct me on activation and initial PIN setup. Please expedite and keep me posted. I have been waiting longer than expected and it’s inconvenient. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1719,insurance_new_policy,aggressive,"Mr. Singh: I’m considering a term insurance plan for ₹50000 sum assured. Share options, premium, and riders. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Kindly confirm by email and SMS. My registered mobile ends with 1812."
CALL20250915-1720,loan_closure,frustrated,Mr. Sharma: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Please expedite and keep me posted. This delay is causing issues for my plans. Keep it short and specific.
CALL20250915-1721,loan_inquiry,neutral,"Mr. Gupta: I’m exploring a personal loan around ₹120000. What would be the interest rate, EMI, and tenure options? Kindly confirm the figures and timelines. I need the details so I can decide. Keep it short and specific. My registered mobile ends with 2496."
CALL20250915-1722,insurance_new_policy,neutral,"Ms. Nair: I’m considering a term insurance plan for ₹450000 sum assured. Share options, premium, and riders. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. Keep it short and specific. Please share a ticket number for reference."
CALL20250915-1723,loan_approval_status,neutral,"Ms. Das: I filed a loan application 06-Sep-2025 with ID APP639253. What is the current approval status and expected timeline? Kindly confirm the figures and timelines. I need the details so I can decide. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 08-Sep-2025."
CALL20250915-1724,card_activation,neutral,"Mr. Banerjee: My new credit card ending 6133 arrived. Please instruct me on activation and initial PIN setup. I need the details so I can decide. Please share the exact steps and any documents required. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 09-Sep-2025."
CALL20250915-1725,insurance_new_policy,frustrated,"Ms. Roy: I’m considering a term insurance plan for ₹15000 sum assured. Share options, premium, and riders. I’d like accidental and critical illness riders if available; also indicate medical check-up requirements. This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. Provide the exact steps and any reference numbers. Please share a ticket number for reference."
CALL20250915-1726,loan_approval_status,polite,"Mr. Khan: I filed a loan application 14-Sep-2025 with ID APP607426. What is the current approval status and expected timeline? Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 10-Sep-2025."
CALL20250915-1727,loan_closure,polite,Ms. Das: I want to close my loan and obtain the NOC. Pls confirm the foreclosure amount today and the steps to finish closure. Pls guide me through the process and email a summary as well. Could you pls help me with this? I’d really appreciate it. Pls share steps & TAT. Email also ok. Please share a ticket number for reference.
CALL20250915-1728,policy_renewal,neutral,Ms. Roy: My policy POL96641009 is due for renewal next week. Explain renewal steps and if any grace period applies. Please share the exact steps and any documents required. Kindly confirm the figures and timelines. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1729,policy_cancellation,neutral,Ms. Patel: I want to cancel my policy POL95298245 and understand the refund rules. Tell me the procedure and timelines. Kindly confirm the figures and timelines. I need the details so I can decide. Keep it short and specific. I prefer communication by SMS for quick updates.
CALL20250915-1730,policy_cancellation,polite,"Mr. Sharma: I want to cancel my policy POL16643395 and understand the refund rules. Tell me the procedure and timelines. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Kindly confirm by email and SMS. If needed, I can visit the branch on 05-Sep-2025."
CALL20250915-1731,policy_cancellation,harsh,"Ms. Menon: I want to cancel my policy POL61867531 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Provide the exact steps and any reference numbers. My registered mobile ends with 3396."
CALL20250915-1732,loan_closure,polite,"Mr. Gupta: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. My monthly budget for EMI is about ₹1980, and I’m fine with a tenure up to 72 months. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers."
CALL20250915-1733,insurance_new_policy,polite,"Ms. Roy: I’m considering a term insurance plan for ₹250000 sum assured. Share options, premium, and riders. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates."
CALL20250915-1734,loan_approval_status,aggressive,Ms. Das: I filed a loan application 04-Sep-2025 with ID APP499275. What is the current approval status and expected timeline? I’ve repeated this multiple times; I want action now. Stop pushing generic updates and fix it. Pls share steps & TAT. Email also ok.
CALL20250915-1735,card_block_unblock,harsh,"Ms. Raina: My card ending 0956 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT."
CALL20250915-1736,card_block_unblock,neutral,"Mrs. Rao: My card ending 2518 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’m ready to verify via OTP; if replacement is needed, tell me the fee and delivery timeline. I need the details so I can decide. Please share the exact steps and any documents required. Provide the exact steps and any reference numbers. My email on record is verified; last update was on 29-Jul-2025."
CALL20250915-1737,account_closing,harsh,"Ms. Roy: I’d like to close my savings account ending 8393. Tell me the exact process and any charges involved. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. Keep it short and specific."
CALL20250915-1738,card_block_unblock,neutral,Ms. Kaur: My card ending 6911 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls share the exact steps and any documents required. I need the details so I can decide. Pls share steps & TAT. Email also ok.
CALL20250915-1739,account_closing,harsh,"Mr. Iyer: I’d like to close my savings account ending 3522. Tell me the exact process and any charges involved. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. Please share a ticket number for reference."
CALL20250915-1740,insurance_new_policy,aggressive,"Mr. Singh: I’m considering a term insurance plan for ₹250000 sum assured. Share options, premium, and riders. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Pls share steps & TAT. Email also ok. If needed, I can visit the branch on 10-Sep-2025."
CALL20250915-1741,loan_closure,polite,Ms. Raina: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. Keep it short and specific.
CALL20250915-1742,card_block_unblock,polite,"Mrs. Rao: My card ending 8789 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’m ready to verify via OTP; if replacement is needed, tell me the fee and delivery timeline. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 13-Sep-2025."
CALL20250915-1743,loan_approval_status,polite,Ms. Menon: I filed a loan application 12-Sep-2025 with ID APP113750. What is the current approval status and expected timeline? Kindly guide me through the process and email a summary as well. Thanks in advance for your support. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1744,card_block_unblock,neutral,"Mrs. Rao: My card ending 6001 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls share the exact steps and any documents required. Pls confirm the figures and timelines. Pls share steps & TAT. Email also ok. If needed, I can visit the branch on 05-Sep-2025."
CALL20250915-1745,loan_inquiry,frustrated,"Mrs. Rao: I’m exploring a personal loan around ₹15000. What would be the interest rate, EMI, and tenure options? This delay is causing issues for my plans. Please expedite and keep me posted. Keep it short and specific."
CALL20250915-1746,loan_approval_status,frustrated,Mrs. Rao: I filed a loan application 06-Sep-2025 with ID APP898229. What is the current approval status and expected timeline? This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1747,card_block_unblock,polite,Ms. Raina: My card ending 7346 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Kindly confirm by email and SMS.
CALL20250915-1748,account_closing,aggressive,Mr. Banerjee: I’d like to close my savings account ending 8014. Tell me the exact process and any charges involved. There are no active auto-debits that I know of; kindly verify and let me know if I must visit a branch. I’ve repeated this multiple times; I want action now. Stop pushing generic updates and fix it. Provide the exact steps and any reference numbers. My email on record is verified; last update was on 31-Aug-2025.
CALL20250915-1749,card_block_unblock,harsh,"Ms. Raina: My card ending 9646 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’m ready to verify via OTP; if replacement is needed, tell me the fee and delivery timeline. Do not send scripted replies; address the issue directly. This is ridiculous and far below service standards. Provide the exact steps and any reference numbers. My email on record is verified; last update was on 08-Aug-2025."
CALL20250915-1750,insurance_claim_status,polite,Ms. Raina: I submitted an insurance claim 06-Sep-2025 with reference CLM6748872. What’s the status and next steps? Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Keep it short and specific. My registered mobile ends with 1298.
CALL20250915-1751,insurance_claim_status,frustrated,Mr. Reddy: I submitted an insurance claim 23-Aug-2025 with reference CLM6245936. What’s the status and next steps? Please expedite and keep me posted. This delay is causing issues for my plans. Kindly confirm by email and SMS. Please share a ticket number for reference.
CALL20250915-1752,policy_cancellation,harsh,"Mrs. Rao: I want to cancel my policy POL98058808 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1753,insurance_new_policy,frustrated,"Mr. Banerjee: I’m considering a term insurance plan for ₹50000 sum assured. Share options, premium, and riders. Please expedite and keep me posted. I have been waiting longer than expected and it’s inconvenient. Keep it short and specific. If needed, I can visit the branch on 08-Sep-2025."
CALL20250915-1754,card_activation,neutral,Ms. Menon: My new credit card ending 2929 arrived. Please instruct me on activation and initial PIN setup. Please share the exact steps and any documents required. I need the details so I can decide. Kindly confirm by email and SMS.
CALL20250915-1755,card_activation,harsh,"Mr. Pillai: My new credit card ending 1416 arrived. Please instruct me on activation and initial PIN setup. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. Please share a ticket number for reference."
CALL20250915-1756,card_activation,polite,Mr. Gupta: My new credit card ending 3372 arrived. Pls instruct me on activation and initial PIN setup. Could you pls help me with this? I’d really appreciate it. Thanks in advance for your support. Pls share steps & TAT. Email also ok. My registered mobile ends with 6429.
CALL20250915-1757,loan_inquiry,polite,"Mrs. Rao: I’m exploring a personal loan around ₹600000. What would be the interest rate, EMI, and tenure options? Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS."
CALL20250915-1758,card_block_unblock,aggressive,Mrs. Rao: My card ending 8986 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1759,insurance_claim_status,neutral,Mr. Singh: I submitted an insurance claim 25-Aug-2025 with reference CLM6504646. What’s the status and next steps? Kindly confirm the figures and timelines. I need the details so I can decide. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-1760,policy_renewal,harsh,"Mr. Singh: My policy POL87113077 is due for renewal next week. Explain renewal steps and if any grace period applies. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Pls share steps & TAT. Email also ok. If needed, I can visit the branch on 13-Sep-2025."
CALL20250915-1761,loan_closure,polite,"Mr. Khan: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. My monthly budget for EMI is about ₹1675, and I’m fine with a tenure up to 48 months. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. Provide the exact steps and any reference numbers. My registered mobile ends with 4506."
CALL20250915-1762,insurance_claim_status,neutral,Ms. Nair: I submitted an insurance claim 29-Aug-2025 with reference CLM6596517. What’s the status and next steps? I need the details so I can decide. Pls share the exact steps and any documents required. Pls share steps & TAT. Email also ok.
CALL20250915-1763,policy_cancellation,aggressive,Mr. Khan: I want to cancel my policy POL79274275 and understand the refund rules. Tell me the procedure and timelines. This delay is unacceptable; I expect a concrete resolution today. I’ve repeated this multiple times; I want action now. Keep it short and specific.
CALL20250915-1764,account_closing,neutral,Mr. Khan: I’d like to close my savings account ending 1913. Tell me the exact process and any charges involved. I need the details so I can decide. Please share the exact steps and any documents required. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1765,policy_renewal,polite,Mr. Banerjee: My policy POL24989458 is due for renewal next week. Explain renewal steps and if any grace period applies. Kindly guide me through the process and email a summary as well. Thanks in advance for your support. Keep it short and specific. My registered mobile ends with 1900.
CALL20250915-1766,card_activation,frustrated,"Ms. Roy: My new credit card ending 6759 arrived. Please instruct me on activation and initial PIN setup. If app activation is possible, I prefer that. Otherwise, share the IVR steps. Please expedite and keep me posted. This delay is causing issues for my plans. Provide the exact steps and any reference numbers. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1767,card_activation,harsh,"Ms. Nair: My new credit card ending 6904 arrived. Please instruct me on activation and initial PIN setup. If it isn’t resolved, I will escalate a formal complaint. Do not send scripted replies; address the issue directly. Keep it short and specific."
CALL20250915-1768,account_closing,polite,Mr. Iyer: I’d like to close my savings account ending 6885. Tell me the exact process and any charges involved. Pls guide me through the process and email a summary as well. Could you pls help me with this? I’d really appreciate it. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 28-Jul-2025.
CALL20250915-1769,loan_closure,harsh,"Ms. Menon: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. My monthly budget for EMI is about ₹1980, and I’m fine with a tenure up to 36 months. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. Provide the exact steps and any reference numbers."
CALL20250915-1770,insurance_claim_status,aggressive,Ms. Raina: I submitted an insurance claim 11-Sep-2025 with reference CLM2162957. What’s the status and next steps? This delay is unacceptable; I expect a concrete resolution today. Stop pushing generic updates and fix it. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1771,insurance_new_policy,harsh,"Mr. Pillai: I’m considering a term insurance plan for ₹25000 sum assured. Share options, premium, and riders. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 09-Aug-2025."
